layer,row,col,value
fc2,12,125,0.0393025
fc2,12,126,-0.0518345
fc2,12,127,-0.0314905
fc2,13,0,-0.0643415
fc2,13,1,0.0604312
fc2,13,2,-0.0122922
fc2,13,3,-0.0414105
fc2,13,4,0.007467
fc2,13,5,0.0105807
fc2,13,6,0.032748
fc2,13,7,0.0118153
fc2,13,8,-0.028646
fc2,13,9,0.0318263
fc2,13,10,0.00691825
fc2,13,11,-0.005676
fc2,13,12,-0.0791908
fc2,13,13,0.0643532
fc2,13,14,-0.0152217
fc2,13,15,-0.069903
fc2,13,16,-0.0450352
fc2,13,17,-0.0177175
fc2,13,18,0.0121257
fc2,13,19,0.0347988
fc2,13,20,-0.00780825
fc2,13,21,0.0262077
fc2,13,22,0.00976225
fc2,13,23,-0.0548862
fc2,13,24,-0.0158552
fc2,13,25,0.039221
fc2,13,26,-0.0554547
fc2,13,27,-0.0521257
fc2,13,28,-0.0503455
fc2,13,29,-0.04897
fc2,13,30,0.0007705
fc2,13,31,0.0312757
fc2,13,32,-0.014874
fc2,13,33,-0.00037025
fc2,13,34,0.0300378
fc2,13,35,-0.0395923
fc2,13,36,-0.0566757
fc2,13,37,-0.041816
fc2,13,38,-0.0292708
fc2,13,39,0.0603308
fc2,13,40,0.0510463
fc2,13,41,0.0048135
fc2,13,42,-0.029502
fc2,13,43,0.0547757
fc2,13,44,0.0356563
fc2,13,45,-0.0608033
fc2,13,46,0.0419255
fc2,13,47,0.0182677
fc2,13,48,0.0367362
fc2,13,49,-0.0052315
fc2,13,50,-0.004185
fc2,13,51,-0.0052415
fc2,13,52,0.0761457
fc2,13,53,0.0382895
fc2,13,54,-0.0432982
fc2,13,55,-0.0177232
fc2,13,56,0.0115248
fc2,13,57,0.0212345
fc2,13,58,-0.0501333
fc2,13,59,0.0397193
fc2,13,60,-0.0673997
fc2,13,61,-0.00597075
fc2,13,62,-0.0177425
fc2,13,63,0.0209543
fc2,13,64,-0.00893075
fc2,13,65,-0.0497677
fc2,13,66,-0.0541993
fc2,13,67,-0.008232
fc2,13,68,0.025873
fc2,13,69,-0.0711717
fc2,13,70,-0.062623
fc2,13,71,-0.0899048
fc2,13,72,0.024545
fc2,13,73,-0.0114738
fc2,13,74,-0.0449343
fc2,13,75,0.043682
fc2,13,76,0.0102217
fc2,13,77,-0.0215682
fc2,13,78,0.0072145
fc2,13,79,-0.0140912
fc2,13,80,-0.0140232
fc2,13,81,0.0389118
fc2,13,82,0.0127405
fc2,13,83,0.01014
fc2,13,84,0.0362648
fc2,13,85,-0.057631
fc2,13,86,-0.0758642
fc2,13,87,0.004366
fc2,13,88,-0.0768457
fc2,13,89,0.0319205
fc2,13,90,-0.0330855
fc2,13,91,-0.021649
fc2,13,92,-0.045736
fc2,13,93,-0.0359382
fc2,13,94,0.0145522
fc2,13,95,-0.034687
fc2,13,96,-0.0696935
fc2,13,97,-0.0588058
fc2,13,98,0.0492878
fc2,13,99,0.0442365
fc2,13,100,-0.0085985
fc2,13,101,-0.0581415
fc2,13,102,0.014954
fc2,13,103,-0.0215047
fc2,13,104,0.012583
fc2,13,105,-0.0486603
fc2,13,106,0.0430647
fc2,13,107,-0.005622
fc2,13,108,-0.019208
fc2,13,109,0.004152
fc2,13,110,0.021512
fc2,13,111,-0.0348688
fc2,13,112,0.0166172
fc2,13,113,-0.0205825
fc2,13,114,0.00358975
fc2,13,115,-0.0549845
fc2,13,116,-0.0333013
fc2,13,117,-0.012022
fc2,13,118,-0.0534748
fc2,13,119,-0.0443122
fc2,13,120,-0.0397182
fc2,13,121,0.0014295
fc2,13,122,-0.0182632
fc2,13,123,-0.0350133
fc2,13,124,-0.0756615
fc2,13,125,-0.01492
fc2,13,126,-0.00255975
fc2,13,127,-0.002309
fc2,14,0,0.040188
fc2,14,1,-0.00508225
fc2,14,2,0.0806938
fc2,14,3,0.00736125
fc2,14,4,0.0401595
fc2,14,5,-0.0056515
fc2,14,6,-0.0826695
fc2,14,7,0.0421217
fc2,14,8,-0.0400483
fc2,14,9,0.057571
fc2,14,10,0.0424043
fc2,14,11,0.001563
fc2,14,12,-0.0622927
fc2,14,13,0.0416425
fc2,14,14,-0.0125865
fc2,14,15,0.0486938
fc2,14,16,-0.000704
fc2,14,17,-0.0196153
fc2,14,18,0.0121098
fc2,14,19,-0.0013335
fc2,14,20,-0.00683825
fc2,14,21,-0.00083425
fc2,14,22,-0.0310902
fc2,14,23,-0.0213908
fc2,14,24,-0.0620233
fc2,14,25,-0.043785
fc2,14,26,-0.00164775
fc2,14,27,0.0660553
fc2,14,28,-0.055086
fc2,14,29,0.064304
fc2,14,30,-0.0601923
fc2,14,31,-0.0515775
fc2,14,32,0.0015495
fc2,14,33,0.0830063
fc2,14,34,-0.0071665
fc2,14,35,-0.0280618
fc2,14,36,0.00450125
fc2,14,37,0.0191827
fc2,14,38,-0.0457608
fc2,14,39,-0.00348575
fc2,14,40,-0.00689125
fc2,14,41,-0.0542485
fc2,14,42,0.00494625
fc2,14,43,-0.022309
fc2,14,44,0.076622
fc2,14,45,0.0097145
fc2,14,46,-0.05139
fc2,14,47,-0.04134
fc2,14,48,-0.0252148
fc2,14,49,-0.0158753
fc2,14,50,-0.0390615
fc2,14,51,-0.076104
fc2,14,52,-0.057092
fc2,14,53,-0.0566662
fc2,14,54,0.00887875
fc2,14,55,0.018039
fc2,14,56,0.069661
fc2,14,57,-0.0183943
fc2,14,58,-0.0301667
fc2,14,59,0.0459703
fc2,14,60,-0.0294253
fc2,14,61,-0.0517397
fc2,14,62,0.027014
fc2,14,63,-0.0270252
fc2,14,64,0.0267692
fc2,14,65,0.0374067
fc2,14,66,-0.0401062
fc2,14,67,0.0467238
fc2,14,68,-0.011628
fc2,14,69,0.0423948
fc2,14,70,-0.0465345
fc2,14,71,0.0158882
fc2,14,72,0.0160978
fc2,14,73,-0.0112188
fc2,14,74,0.0171703
fc2,14,75,0.050422
fc2,14,76,-0.0101265
fc2,14,77,-0.0357507
fc2,14,78,-0.031178
fc2,14,79,0.0508365
fc2,14,80,-0.0556978
fc2,14,81,-0.050706
fc2,14,82,0.0498827
fc2,14,83,-0.00788
fc2,14,84,0.0786535
fc2,14,85,-0.0263023
fc2,14,86,0.00326425
fc2,14,87,0.00998825
fc2,14,88,0.039338
fc2,14,89,0.0244143
fc2,14,90,0.025727
fc2,14,91,-0.0111982
fc2,14,92,0.0388843
fc2,14,93,0.0290605
fc2,14,94,-0.0647425
fc2,14,95,0.0147863
fc2,14,96,0.0123673
fc2,14,97,0.0640995
fc2,14,98,0.0422623
fc2,14,99,0.0098665
fc2,14,100,0.0212685
fc2,14,101,-0.0653765
fc2,14,102,-0.0691057
fc2,14,103,0.0340975
fc2,14,104,-0.0054545
fc2,14,105,-0.0286143
fc2,14,106,-0.0255025
fc2,14,107,-0.0446175
fc2,14,108,-0.0433595
fc2,14,109,-0.00190125
fc2,14,110,0.0192772
fc2,14,111,0.0755997
fc2,14,112,0.0407488
fc2,14,113,-0.015869
fc2,14,114,0.0173397
fc2,14,115,0.0430917
fc2,14,116,-0.012261
fc2,14,117,-0.0236095
fc2,14,118,-0.0255575
fc2,14,119,-0.054364
fc2,14,120,0.0526765
fc2,14,121,-0.0635535
fc2,14,122,0.0151225
fc2,14,123,-0.0176077
fc2,14,124,0.00542675
fc2,14,125,-0.0277893
fc2,14,126,-0.0572665
fc2,14,127,-0.0358802
fc2,15,0,0.0151667
fc2,15,1,-0.0831165
fc2,15,2,0.0328118
fc2,15,3,-0.006334
fc2,15,4,-0.0440185
fc2,15,5,0.0329332
fc2,15,6,-0.0458435
fc2,15,7,0.0553565
fc2,15,8,-0.00781275
fc2,15,9,0.007878
fc2,15,10,-0.0216827
fc2,15,11,-0.043573
fc2,15,12,0.059062
fc2,15,13,0.0435355
fc2,15,14,0.0705148
fc2,15,15,0.0761768
fc2,15,16,0.0226842
fc2,15,17,-0.0630877
fc2,15,18,-0.0468003
fc2,15,19,0.0349543
fc2,15,20,0.00884825
fc2,15,21,-0.0769955
fc2,15,22,-0.026541
fc2,15,23,0.015751
fc2,15,24,-0.0261103
fc2,15,25,0.0434143
fc2,15,26,0.0257245
fc2,15,27,0.0675363
fc2,15,28,0.0289565
fc2,15,29,0.0381945
fc2,15,30,0.064258
fc2,15,31,0.048198
fc2,15,32,-0.055972
fc2,15,33,-0.0512665
fc2,15,34,-0.0328845
fc2,15,35,-0.032478
fc2,15,36,-0.001707
fc2,15,37,0.0551885
fc2,15,38,0.0140063
fc2,15,39,0.0623657
fc2,15,40,0.0215443
fc2,15,41,-0.074068
fc2,15,42,0.037738
fc2,15,43,0.0503915
fc2,15,44,-0.0180233
fc2,15,45,0.05344
fc2,15,46,-0.048122
fc2,15,47,0.0103912
fc2,15,48,-0.0364693
fc2,15,49,0.0531145
fc2,15,50,-0.0568388
fc2,15,51,0.039145
fc2,15,52,0.040685
fc2,15,53,-0.0419325
fc2,15,54,-0.0382818
fc2,15,55,0.0397022
fc2,15,56,0.0223523
fc2,15,57,-0.001557
fc2,15,58,0.0326055
fc2,15,59,-0.0422875
fc2,15,60,0.066805
fc2,15,61,0.0083495
fc2,15,62,0.0490705
fc2,15,63,-0.0220968
fc2,15,64,-0.0190697
fc2,15,65,-0.069117
fc2,15,66,0.0342625
fc2,15,67,-0.0254813
fc2,15,68,0.0258973
fc2,15,69,-0.0084905
fc2,15,70,0.00841875
fc2,15,71,-0.055518
fc2,15,72,-0.0543985
fc2,15,73,0.024864
fc2,15,74,0.0525087
fc2,15,75,-0.0583068
fc2,15,76,-0.0185088
fc2,15,77,0.028018
fc2,15,78,0.0568717
fc2,15,79,-0.0062425
fc2,15,80,0.0007285
fc2,15,81,-0.00852325
fc2,15,82,-0.0251422
fc2,15,83,0.048925
fc2,15,84,0.0695723
fc2,15,85,0.0310332
fc2,15,86,0.0415883
fc2,15,87,0.0353905
fc2,15,88,-0.035005
fc2,15,89,-0.064509
fc2,15,90,0.025898
fc2,15,91,0.0393395
fc2,15,92,0.0365667
fc2,15,93,0.0326125
fc2,15,94,0.00748925
fc2,15,95,0.0668373
fc2,15,96,-0.075712
fc2,15,97,0.0400327
fc2,15,98,-0.0439245
fc2,15,99,-0.0190573
fc2,15,100,-0.0134143
fc2,15,101,0.0227935
fc2,15,102,-0.0312515
fc2,15,103,-0.0276765
fc2,15,104,-0.0128932
fc2,15,105,0.0309243
fc2,15,106,-0.076044
fc2,15,107,0.037911
fc2,15,108,0.00816675
fc2,15,109,0.047922
fc2,15,110,-0.0550798
fc2,15,111,0.0676372
fc2,15,112,-0.062929
fc2,15,113,0.0382915
fc2,15,114,0.0574538
fc2,15,115,-0.000582
fc2,15,116,0.0635295
fc2,15,117,0.057
fc2,15,118,0.0140458
fc2,15,119,-0.02925
fc2,15,120,0.0710522
fc2,15,121,-0.005449
fc2,15,122,-0.058709
fc2,15,123,-0.0272648
fc2,15,124,0.0346395
fc2,15,125,-0.0604745
fc2,15,126,-0.0575652
fc2,15,127,0.055676
fc2,16,0,0.0285572
fc2,16,1,-0.0038935
fc2,16,2,-0.0291457
fc2,16,3,0.00371875
fc2,16,4,-0.0449868
fc2,16,5,0.042784
fc2,16,6,-0.0243133
fc2,16,7,0.0105577
fc2,16,8,-0.0176553
fc2,16,9,-0.0151203
fc2,16,10,-0.00145025
fc2,16,11,0.075215
fc2,16,12,-0.047208
fc2,16,13,0.00963
fc2,16,14,0.003735
fc2,16,15,-0.0746525
fc2,16,16,0.0253167
fc2,16,17,0.0475095
fc2,16,18,0.005338
fc2,16,19,-0.0521315
fc2,16,20,0.0325605
fc2,16,21,-0.0242727
fc2,16,22,0.068794
fc2,16,23,0.0671832
fc2,16,24,-0.011429
fc2,16,25,0.0127247
fc2,16,26,0.0203545
fc2,16,27,-0.0429255
fc2,16,28,0.019286
fc2,16,29,0.0198505
fc2,16,30,-0.0285422
fc2,16,31,0.0172488
fc2,16,32,0.0653715
fc2,16,33,0.0679133
fc2,16,34,0.015003
fc2,16,35,0.0576737
fc2,16,36,-0.042304
fc2,16,37,-0.0579842
fc2,16,38,-0.0215378
fc2,16,39,-0.0743505
fc2,16,40,0.0520037
fc2,16,41,0.075154
fc2,16,42,-0.0186247
fc2,16,43,-0.0251285
fc2,16,44,-0.048855
fc2,16,45,0.0287092
fc2,16,46,-0.0201742
fc2,16,47,-0.0717665
fc2,16,48,-0.0547317
fc2,16,49,-0.0045765
fc2,16,50,0.0372528
fc2,16,51,-0.0342077
fc2,16,52,-0.0348345
fc2,16,53,0.0330073
fc2,16,54,-0.0437683
fc2,16,55,0.0331422
fc2,16,56,0.0330688
fc2,16,57,0.00685775
fc2,16,58,0.0210347
fc2,16,59,-0.0710028
fc2,16,60,-0.001446
fc2,16,61,-0.0179643
fc2,16,62,0.0321738
fc2,16,63,-0.0209027
fc2,16,64,0.00816075
fc2,16,65,-0.0676973
fc2,16,66,0.0412687
fc2,16,67,0.0111907
fc2,16,68,-0.021778
fc2,16,69,-0.023923
fc2,16,70,0.0434625
fc2,16,71,0.028716
fc2,16,72,-0.0412372
fc2,16,73,-0.0593662
fc2,16,74,0.0699343
fc2,16,75,0.0289215
fc2,16,76,-0.0250405
fc2,16,77,-0.058292
fc2,16,78,-0.0684305
fc2,16,79,0.0043145
fc2,16,80,0.01287
fc2,16,81,0.022358
fc2,16,82,0.0483385
fc2,16,83,-0.0415763
fc2,16,84,0.0110223
fc2,16,85,0.05304
fc2,16,86,-0.00648775
fc2,16,87,0.0150462
fc2,16,88,0.0231665
fc2,16,89,0.0186055
fc2,16,90,-0.0522033
fc2,16,91,-0.023739
fc2,16,92,-0.0279615
fc2,16,93,0.0356695
fc2,16,94,-0.0489415
fc2,16,95,-0.0311828
fc2,16,96,-0.0665875
fc2,16,97,-0.0539595
fc2,16,98,-0.014681
fc2,16,99,-0.0211595
fc2,16,100,-0.077051
fc2,16,101,-0.0257917
fc2,16,102,-0.0723873
fc2,16,103,-0.058699
fc2,16,104,0.0373537
fc2,16,105,-0.064652
fc2,16,106,0.0633288
fc2,16,107,0.0436305
fc2,16,108,-0.0435782
fc2,16,109,0.0513705
fc2,16,110,-0.0426928
fc2,16,111,0.056881
fc2,16,112,-0.0086755
fc2,16,113,0.006948
fc2,16,114,-0.0506603
fc2,16,115,-0.0759485
fc2,16,116,0.0756177
fc2,16,117,-0.0388975
fc2,16,118,-0.025574
fc2,16,119,0.0154638
fc2,16,120,-0.064229
fc2,16,121,-0.038388
fc2,16,122,-0.0651367
fc2,16,123,0.0299572
fc2,16,124,0.0412447
fc2,16,125,0.0148752
fc2,16,126,0.0285922
fc2,16,127,0.0629012
fc2,17,0,0.006003
fc2,17,1,-0.0312015
fc2,17,2,-0.0074415
fc2,17,3,-0.0186742
fc2,17,4,-0.0182903
fc2,17,5,-0.032329
fc2,17,6,-0.0719885
fc2,17,7,-0.0135248
fc2,17,8,-0.0429328
fc2,17,9,0.0577162
fc2,17,10,-0.0228757
fc2,17,11,0.02245
fc2,17,12,-0.0512965
fc2,17,13,-0.0067575
fc2,17,14,-0.0282675
fc2,17,15,-0.017431
fc2,17,16,-0.003348
fc2,17,17,-0.030859
fc2,17,18,-0.0210327
fc2,17,19,0.0367365
fc2,17,20,0.003199
fc2,17,21,0.0517728
fc2,17,22,-0.017938
fc2,17,23,-0.0623892
fc2,17,24,-0.044843
fc2,17,25,-0.0034315
fc2,17,26,-0.0169963
fc2,17,27,-0.0458055
fc2,17,28,-0.0192982
fc2,17,29,0.0719545
fc2,17,30,-0.0153125
fc2,17,31,-0.0257973
fc2,17,32,0.0487588
fc2,17,33,0.00659475
fc2,17,34,-0.007601
fc2,17,35,0.00949025
fc2,17,36,0.0237113
fc2,17,37,-0.0547327
fc2,17,38,0.0261215
fc2,17,39,-0.00471775
fc2,17,40,0.00637825
fc2,17,41,0.0350738
fc2,17,42,0.0543495
fc2,17,43,-0.001635
fc2,17,44,0.0500202
fc2,17,45,0.024585
fc2,17,46,0.0343795
fc2,17,47,0.0401632
fc2,17,48,0.0605395
fc2,17,49,0.0574332
fc2,17,50,-0.0367007
fc2,17,51,0.00753775
fc2,17,52,0.0564813
fc2,17,53,-0.0445093
fc2,17,54,0.0485335
fc2,17,55,-0.0724065
fc2,17,56,0.0155078
fc2,17,57,0.0134652
fc2,17,58,-4.3e-05
fc2,17,59,-0.056848
fc2,17,60,-0.00371125
fc2,17,61,-0.0385303
fc2,17,62,-0.040322
fc2,17,63,-0.0148092
fc2,17,64,0.0451243
fc2,17,65,0.00020425
fc2,17,66,-0.0189633
fc2,17,67,-0.0672665
fc2,17,68,0.0151442
fc2,17,69,-0.0480587
fc2,17,70,-0.068402
fc2,17,71,-0.016292
fc2,17,72,-0.012149
fc2,17,73,-0.013386
fc2,17,74,-0.0660043
fc2,17,75,0.0732995
fc2,17,76,-0.00902
fc2,17,77,0.0770135
fc2,17,78,0.0425352
fc2,17,79,0.0281195
fc2,17,80,-0.007762
fc2,17,81,-0.0269342
fc2,17,82,-0.05544
fc2,17,83,-0.025376
fc2,17,84,0.0262028
fc2,17,85,-0.0872305
fc2,17,86,0.005167
fc2,17,87,-0.0509915
fc2,17,88,0.0442612
fc2,17,89,0.064107
fc2,17,90,-0.0109105
fc2,17,91,0.0496395
fc2,17,92,0.018347
fc2,17,93,0.057405
fc2,17,94,0.0503595
fc2,17,95,0.005697
fc2,17,96,-0.0207603
fc2,17,97,0.039436
fc2,17,98,-0.024542
fc2,17,99,-0.0653433
fc2,17,100,0.0402303
fc2,17,101,0.033112
fc2,17,102,-0.0749522
fc2,17,103,0.0757883
fc2,17,104,0.0625555
fc2,17,105,0.0052295
fc2,17,106,-0.0635808
fc2,17,107,0.0560585
fc2,17,108,0.0137968
fc2,17,109,0.0110207
fc2,17,110,0.008867
fc2,17,111,0.0437295
fc2,17,112,-0.0592885
fc2,17,113,0.0601172
fc2,17,114,-0.0382482
fc2,17,115,-0.0438397
fc2,17,116,0.0198658
fc2,17,117,-0.0242155
fc2,17,118,-0.0843735
fc2,17,119,-0.0353895
fc2,17,120,-0.005562
fc2,17,121,0.049819
fc2,17,122,-0.0388055
fc2,17,123,0.020456
fc2,17,124,-0.0184682
fc2,17,125,0.0489617
fc2,17,126,0.06215
fc2,17,127,-0.0627078
fc2,18,0,-0.003522
fc2,18,1,0.0159095
fc2,18,2,-0.048418
fc2,18,3,0.0387558
fc2,18,4,-0.0560862
fc2,18,5,0.0703353
fc2,18,6,0.0539152
fc2,18,7,-0.067581
fc2,18,8,-0.0376037
fc2,18,9,0.0821383
fc2,18,10,-0.003225
fc2,18,11,0.0584495
fc2,18,12,-0.0607555
fc2,18,13,-0.006774
fc2,18,14,-0.00431475
fc2,18,15,-0.0415278
fc2,18,16,0.080566
fc2,18,17,0.0436115
fc2,18,18,0.0617663
fc2,18,19,0.0402023
fc2,18,20,0.054561
fc2,18,21,-0.0702483
fc2,18,22,0.0356827
fc2,18,23,0.008207
fc2,18,24,0.0295228
fc2,18,25,0.0205055
fc2,18,26,-0.043338
fc2,18,27,0.004055
fc2,18,28,0.0181342
fc2,18,29,-0.0212677
fc2,18,30,-0.018158
fc2,18,31,0.0375677
fc2,18,32,-0.0115213
fc2,18,33,0.0487257
fc2,18,34,0.02108
fc2,18,35,0.00379075
fc2,18,36,0.002934
fc2,18,37,0.044658
fc2,18,38,-0.077281
fc2,18,39,0.0570918
fc2,18,40,-0.0219957
fc2,18,41,-0.025687
fc2,18,42,-0.0335325
fc2,18,43,-0.0227122
fc2,18,44,0.050994
fc2,18,45,-0.0037535
fc2,18,46,0.0271995
fc2,18,47,0.002843
fc2,18,48,-0.0648143
fc2,18,49,0.0525633
fc2,18,50,-0.0542535
fc2,18,51,0.0412353
fc2,18,52,0.00041725
fc2,18,53,-0.0434717
fc2,18,54,0.0328265
fc2,18,55,0.059388
fc2,18,56,-0.0557402
fc2,18,57,-0.0636808
fc2,18,58,0.0491188
fc2,18,59,-0.017983
fc2,18,60,0.0083925
fc2,18,61,-0.0103953
fc2,18,62,-0.0466455
fc2,18,63,0.0335455
fc2,18,64,-0.0203817
fc2,18,65,-0.0402475
fc2,18,66,0.0308822
fc2,18,67,-0.0232487
fc2,18,68,-0.01154
fc2,18,69,0.0599517
fc2,18,70,0.0290572
fc2,18,71,0.0378752
fc2,18,72,0.0106158
fc2,18,73,0.0444658
fc2,18,74,0.021232
fc2,18,75,-0.024584
fc2,18,76,0.0829338
fc2,18,77,-0.0640575
fc2,18,78,-0.0153367
fc2,18,79,-0.060636
fc2,18,80,-0.03246
fc2,18,81,-0.009123
fc2,18,82,0.0342877
fc2,18,83,-0.0391345
fc2,18,84,0.0514635
fc2,18,85,-0.0152628
fc2,18,86,0.036137
fc2,18,87,-0.061363
fc2,18,88,0.0789075
fc2,18,89,-0.0466892
fc2,18,90,0.018027
fc2,18,91,-0.0772765
fc2,18,92,0.0142387
fc2,18,93,0.0213928
fc2,18,94,0.0181192
fc2,18,95,0.0508995
fc2,18,96,0.035693
fc2,18,97,0.0208032
fc2,18,98,-0.032819
fc2,18,99,0.00636775
fc2,18,100,-0.0254418
fc2,18,101,-0.0432923
fc2,18,102,0.0154577
fc2,18,103,-0.0280325
fc2,18,104,0.0611098
fc2,18,105,0.0177407
fc2,18,106,0.0427327
fc2,18,107,0.0261495
fc2,18,108,0.0273202
fc2,18,109,-0.0458755
fc2,18,110,-0.0438237
fc2,18,111,0.0451698
fc2,18,112,0.0291657
fc2,18,113,0.0502387
fc2,18,114,0.0290955
fc2,18,115,-0.0273665
fc2,18,116,-0.05363
fc2,18,117,0.0658347
fc2,18,118,-0.0459738
fc2,18,119,-0.0720018
fc2,18,120,-0.0532805
fc2,18,121,-0.0375598
fc2,18,122,0.0243978
fc2,18,123,0.0518228
fc2,18,124,0.0295263
fc2,18,125,-0.0329975
fc2,18,126,0.060305
fc2,18,127,-0.022835
fc2,19,0,-0.0435413
fc2,19,1,0.0540743
fc2,19,2,-0.0215145
fc2,19,3,0.0613003
fc2,19,4,0.0268587
fc2,19,5,-0.0940825
fc2,19,6,-0.0180033
fc2,19,7,0.054607
fc2,19,8,-0.050169
fc2,19,9,-0.000864
fc2,19,10,-0.0505855
fc2,19,11,-0.0320075
fc2,19,12,0.0528433
fc2,19,13,-0.050288
fc2,19,14,0.007562
fc2,19,15,0.0412932
fc2,19,16,-0.054009
fc2,19,17,-0.0235783
fc2,19,18,-0.0681395
fc2,19,19,-0.0490857
fc2,19,20,-0.050482
fc2,19,21,-0.0038925
fc2,19,22,-0.030897
fc2,19,23,0.028055
fc2,19,24,-0.0527255
fc2,19,25,0.0436297
fc2,19,26,0.0581793
fc2,19,27,-0.0155855
fc2,19,28,-0.0059405
fc2,19,29,0.065084
fc2,19,30,0.0384505
fc2,19,31,0.049297
fc2,19,32,-0.0525012
fc2,19,33,0.011499
fc2,19,34,0.0289715
fc2,19,35,0.00190675
fc2,19,36,-0.0371698
fc2,19,37,-0.0597187
fc2,19,38,-0.0113535
fc2,19,39,-0.00844025
fc2,19,40,-0.0194335
fc2,19,41,0.0154873
fc2,19,42,-0.0331618
fc2,19,43,-0.0277502
fc2,19,44,0.01901
fc2,19,45,0.01309
fc2,19,46,0.0456553
fc2,19,47,-0.0731
fc2,19,48,-0.0299933
fc2,19,49,-0.0176895
fc2,19,50,0.0170838
fc2,19,51,-0.0687465
fc2,19,52,-0.00609475
fc2,19,53,-0.0747355
fc2,19,54,-0.042364
fc2,19,55,-0.0039275
fc2,19,56,0.0421788
fc2,19,57,0.0143073
fc2,19,58,-0.0548315
fc2,19,59,0.0438257
fc2,19,60,0.0613182
fc2,19,61,0.0221645
fc2,19,62,-0.0858877
fc2,19,63,0.030673
fc2,19,64,-0.0244875
fc2,19,65,0.0643612
fc2,19,66,0.0248718
fc2,19,67,-0.066238
fc2,19,68,-0.0477795
fc2,19,69,-0.0479908
fc2,19,70,0.0660353
fc2,19,71,-0.075339
fc2,19,72,-0.0620215
fc2,19,73,-0.0260182
fc2,19,74,0.004296
fc2,19,75,0.0170325
fc2,19,76,0.0379263
fc2,19,77,0.0110748
fc2,19,78,0.011435
fc2,19,79,-0.04933
fc2,19,80,0.0187003
fc2,19,81,0.017138
fc2,19,82,-0.0594853
fc2,19,83,-0.0273805
fc2,19,84,-0.00827275
fc2,19,85,0.0326478
fc2,19,86,-0.0384787
fc2,19,87,-0.0495688
fc2,19,88,-0.0591725
fc2,19,89,0.0399642
fc2,19,90,-0.0183565
fc2,19,91,0.00633975
fc2,19,92,0.0530322
fc2,19,93,-0.0690282
fc2,19,94,0.0366657
fc2,19,95,-0.00619225
fc2,19,96,-0.0142178
fc2,19,97,0.0128092
fc2,19,98,0.0029155
fc2,19,99,-0.0501952
fc2,19,100,-0.042374
fc2,19,101,0.0064315
fc2,19,102,0.00285775
fc2,19,103,-0.0445405
fc2,19,104,0.042431
fc2,19,105,0.0621577
fc2,19,106,-0.0175785
fc2,19,107,-0.0195618
fc2,19,108,0.035055
fc2,19,109,-0.0641567
fc2,19,110,-0.0560073
fc2,19,111,-0.0833225
fc2,19,112,0.0211158
fc2,19,113,-0.045465
fc2,19,114,0.00298225
fc2,19,115,-0.0195657
fc2,19,116,-0.039808
fc2,19,117,-0.069577
fc2,19,118,0.0592543
fc2,19,119,-0.0749235
fc2,19,120,-0.0341758
fc2,19,121,-0.0566712
fc2,19,122,0.0161808
fc2,19,123,-0.00814425
fc2,19,124,-0.00868775
fc2,19,125,-0.0133673
fc2,19,126,-0.0415708
fc2,19,127,0.0103987
fc2,20,0,0.0702553
fc2,20,1,-0.0289225
fc2,20,2,0.00345025
fc2,20,3,-0.0045435
fc2,20,4,-0.063134
fc2,20,5,0.0756923
fc2,20,6,-0.071261
fc2,20,7,0.0925625
fc2,20,8,-0.002937
fc2,20,9,0.0166987
fc2,20,10,0.00017175
fc2,20,11,-0.0411362
fc2,20,12,0.0237202
fc2,20,13,0.067246
fc2,20,14,0.0394593
fc2,20,15,-0.0620162
fc2,20,16,0.0416735
fc2,20,17,-0.0204993
fc2,20,18,-0.0113883
fc2,20,19,0.0664145
fc2,20,20,0.026819
fc2,20,21,-0.00186675
fc2,20,22,-0.0196582
fc2,20,23,-0.0600827
fc2,20,24,0.0323355
fc2,20,25,0.0281743
fc2,20,26,-0.0130367
fc2,20,27,-0.017383
fc2,20,28,0.04595
fc2,20,29,-0.050631
fc2,20,30,0.0569665
fc2,20,31,-0.0528807
fc2,20,32,-0.0257453
fc2,20,33,0.0695993
fc2,20,34,0.016496
fc2,20,35,-0.0470065
fc2,20,36,-0.0377755
fc2,20,37,-0.0190732
fc2,20,38,0.00681475
fc2,20,39,-0.0277877
fc2,20,40,-0.0206278
fc2,20,41,-0.004559
fc2,20,42,-0.036363
fc2,20,43,0.00878275
fc2,20,44,0.0299668
fc2,20,45,0.0800933
fc2,20,46,0.0430415
fc2,20,47,0.0264008
fc2,20,48,0.0497208
fc2,20,49,-0.0571125
fc2,20,50,0.032826
fc2,20,51,-0.004261
fc2,20,52,-0.029822
fc2,20,53,-0.0515132
fc2,20,54,0.0243307
fc2,20,55,-0.0445087
fc2,20,56,0.0540008
fc2,20,57,-0.0458428
fc2,20,58,-0.002974
fc2,20,59,-0.0124133
fc2,20,60,0.0699307
fc2,20,61,0.00142525
fc2,20,62,0.0943313
fc2,20,63,0.0058275
fc2,20,64,0.0067375
fc2,20,65,0.066959
fc2,20,66,0.0778655
fc2,20,67,-0.046061
fc2,20,68,0.0447518
fc2,20,69,-0.0547735
fc2,20,70,0.0824402
fc2,20,71,-0.013391
fc2,20,72,0.0287978
fc2,20,73,0.00611025
fc2,20,74,-0.0798625
fc2,20,75,0.0042235
fc2,20,76,0.030628
fc2,20,77,-0.0738775
fc2,20,78,-0.0419985
fc2,20,79,-0.065851
fc2,20,80,0.0206635
