layer,row,col,value
fc1,1,7,0.00907
fc1,1,8,-0.011535
fc1,1,9,0.045469
fc1,1,10,-0.033775
fc1,1,11,-0.066706
fc1,1,12,0.037282
fc1,1,13,0.040125
fc1,1,14,-0.021705
fc1,1,15,0.093275
fc1,1,16,-0.015373
fc1,1,17,-0.049676
fc1,1,18,-0.07559
fc1,1,19,0.039172
fc1,1,20,0.036494
fc1,1,21,0.014427
fc1,1,22,0.051142
fc1,1,23,-0.009896
fc1,1,24,-0.016732
fc1,1,25,0.031373
fc1,1,26,-0.009006
fc1,1,27,0.063411
fc1,1,28,0.058495
fc1,1,29,-0.061451
fc1,1,30,0.019293
fc1,1,31,0.015009
fc1,1,32,-0.026558
fc1,1,33,-0.006302
fc1,1,34,0.015359
fc1,1,35,-0.034018
fc1,1,36,0.008383
fc1,1,37,0.060126
fc1,1,38,-0.038481
fc1,1,39,-0.048417
fc1,1,40,-0.017374
fc1,1,41,0.005401
fc1,1,42,-0.018382
fc1,1,43,0.043712
fc1,1,44,-0.001826
fc1,1,45,-0.068992
fc1,1,46,0.031711
fc1,1,47,-0.098163
fc1,1,48,0.00826
fc1,1,49,0.041274
fc1,1,50,-0.052495
fc1,1,51,-0.087924
fc1,1,52,-0.094075
fc1,1,53,0.029455
fc1,1,54,-0.008014
fc1,1,55,0.066565
fc1,1,56,-0.054374
fc1,1,57,-0.080815
fc1,1,58,-0.00289
fc1,1,59,0.030652
fc1,1,60,0.016246
fc1,1,61,-0.073896
fc1,1,62,-0.02678
fc1,1,63,0.043097
fc1,1,64,-0.043643
fc1,1,65,-0.007129
fc1,1,66,0.053982
fc1,1,67,0.007029
fc1,1,68,0.008512
fc1,1,69,-0.020727
fc1,1,70,0.044912
fc1,1,71,0.018956
fc1,1,72,0.002929
fc1,1,73,-0.063267
fc1,1,74,-0.065072
fc1,1,75,-0.019548
fc1,1,76,-0.034418
fc1,1,77,0.024694
fc1,1,78,0.011686
fc1,1,79,0.067107
fc1,1,80,-0.069224
fc1,1,81,-0.097016
fc1,1,82,-0.077843
fc1,1,83,0.037365
fc1,1,84,-0.034719
fc1,1,85,-0.052947
fc1,1,86,-0.052517
